文本;群体情绪;时间
珠海体育中心事件的恶还需细细解剖死伤那么多人触目惊心影响恶劣在凶手自杀未遂尚没有审讯招供的情况下把杀人动机归结到对离婚财产分割不满意上来过于草率有猫盖屎之嫌必须对凶手之罪恶进行解剖凶手62岁有私家车至少不像是一个贫困户如果凶手对离婚财产分割不满为什么不去报复前妻为什么会在离婚六年后对社会无差别报复为什么会选择在珠海航展开幕前进行恐袭要像法医尸检一样对凶手的恶仔细解剖这个恶果的因到底是什么要把凶手62年人生轨迹仔细梳理分析把真相公布于众找到真实深层次原因才能更好加以防范社会治理才能有的放矢绝对不能欲盖弥彰绝不能让无辜的死者死不瞑目;0.0;2024-11-14 04:00:50
觉得判决不公，谁对不起你，针对它呀。对无辜老百姓，在哪都不是人该干的事！这种自私的人活着也算不上什么好鸟原子化叛乱写的很好。近一两年来，此类事件越加频繁的发生，真的连我这种平日不怎么关注新闻的人都开始感到担忧了。绝大多数人只有在走投无路的时候才采取极端，究竟是什么让这类人开始迅速滋生，做出如此令人悲愤的惨剧？;0.00046074752186158087;2024-11-14 06:34:02
“所有人其实就是一个整体，别人的不幸就是你的不幸，不要以为丧钟为谁而鸣，它就是为你而鸣。”2024 年 11 月 11 日 19 时 48 分许，广东省珠海市体育中心发生的那起驾车撞人重大恶性案件，这起事件造成了 35 人经抢救无效死亡、43 人受伤住院治疗的惨痛后果，那弥漫的血腥气息与无尽的悲痛，如尖锐的针一般，深深刺痛着每一位听闻者的心。犯罪嫌疑人樊某（男，62 岁，离异）驾车闯闸强行闯入市体育中心，疯狂地冲撞正在锻炼的市民，随后在驾车逃跑时，被公安民警当场控制。经警方通告称，案件是樊某对其离婚后财产分割结果不满而引发的，而这背后所折射出的诸多问题，值得我们进行全方位、深层次的反思。一、事件概况与惨烈后果此事件的严重性简直令人不忍直视，35 条鲜活的生命骤然消逝，43 人受伤躺在医院，身心遭受着难以言喻的双重折磨。原本充满生机、供市民休闲锻炼、惬意享受生活的体育中心，刹那间沦为了令人胆寒的人间炼狱。据现场目击者回忆，当时那辆汽车横冲直撞，人们的呼喊声、惨叫声相互交织，充斥着整个空间，那场面宛如世界末日降临一般。二、死伤原因之探在探究此次事件造成如此重大死伤的缘由时，人们发现受害者大多为老年人这一因素不容忽视。在体育中心日常锻炼人群中，老年人占比最高，年轻人上班累死了，反倒没有精力去锻炼。老年人由于身体机能衰退，反应速度明显减慢，面对汽车突如其来的冲撞，很难在短时间内做出有效的躲避反应。由于受害者多为老年人，在遭遇突发袭击时，他们的躲避能力有限，最终导致了较高的伤亡数字。此次珠海体育中心事件，不难看出受害者的年龄结构在很大程度上影响了伤亡情况。这无疑给我们敲响了警钟，对于老年人经常活动的场所，加强安全防护措施已刻不容缓。相关部门应当考虑在人流密集的步行区域设置路桩、限制车辆通行速度等，通过这些举措来尽可能降低此类悲剧再次发生的风险。三、事件背后的积怨型性格及社会问题反思樊某这样因生活中的不如意而做出报复社会行为的人，往往有着积怨型性格特点。他们会将生活中的各种挫折、矛盾不断积累在心中，长期无法释怀，如同在心底埋下一颗颗危险的种子，最终可能在某个导火索的引发下，以极端的方式爆发出来，造成不可挽回的后果。这类积怨型性格的人通常有着显著特征。他们长期处于负面情绪之中，不管是大事还是小事，都极易引发他们的不满和抱怨，仿佛整个世界都与他们处处作对。而且，他们特别容易记仇，哪怕是别人一些微不足道的过错或冒犯，都会被他们牢牢记在心里，反复回味咀嚼，使得怨恨在心中像发酵的面团一样不断膨胀，犹如一颗随时可能爆炸的定时炸弹。此外，他们严重缺乏有效的情绪管理能力，面对内心积聚的诸多负面情绪，全然不知该如何正确处理和排解，一旦情绪积累到一定程度，便可能通过争吵、暴力行为等不当方式来发泄，不仅伤害自己，更对身边无辜的人构成严重威胁。而从更宏观的社会层面来看，樊某的行为也如同一面镜子，映照出当下社会存在的诸多深层次问题。一方面，反映出部分人在面对生活挫折时，缺乏正确的应对方式以及有效的心理疏导渠道。在现代社会快节奏、高压力的大环境下，人们难免会遭遇诸如婚姻破裂、经济困难等各种各样的困境。然而，当前社会在为人们提供心理支持，助力个体妥善应对挫折方面，却存在着明显的不足。大部分社区配备了专业的心理咨询服务，并且在遇到重大生活变故时，几乎没有人会主动寻求心理援助。这意味着，很多人在困境中只能独自苦苦挣扎，当负面情绪不断堆积，达到他们所能承受的极限时，就有可能像樊某一样，走向极端，做出危害社会的行为。另一方面，社会文化氛围对个人价值观的影响也值得我们深刻反思。当前社会在一定程度上存在着对成功和财富过度追捧的现象，对于那些遭遇挫折、处于生活低谷的人，缺乏足够的包容和理解。这种单一化的价值评价体系，使得那些在生活中经历失败的人，极易产生被社会抛弃的感觉，进而引发心理失衡。例如，一些研究发现，在格外强调物质成功的地区，个体一旦面临经济困境或社会地位下降等情况时，更容易出现焦虑、抑郁等负面情绪，甚至会萌生出报复社会的极端想法。四、预防极端事件的多元探讨（一）教育体系改革在网络等诸多平台的讨论中，众多声音都指出教育体系的改革至关重要。长期以来，我国教育过于注重竞争，从小学到大学，学生们在升学压力的笼罩下，基本处于各自为战的状态。据统计，中小学生每周用于课外辅导和学习的时间过长，然而在培养学生求同存异、合作共赢、面对挫折等方面的教育却严重缺失。在这样的教育环境中成长起来的部分人，往往缺乏良好的心态和正确的价值观。当他们在生活中遇到困境时，很容易陷入极端思维，无法正确处理自己的情绪和面临的问题。因此，教育改革迫在眉睫，应当从根本上转变教育理念，增加心理健康教育、挫折教育、人际交往教育等课程内容，从小就注重培养学生积极乐观的心态、合作精神以及应对挫折的能力。例如，当下一些学校试点开展的心理健康教育课程，通过角色扮演、小组讨论等多样化的教学方式，帮助学生学会理解他人、有效应对压力，已经取得了较为良好的教育效果，为教育改革提供了有益的参考和借鉴。（二）社会支持系统完善建立健全社会支持系统同样是预防此类极端事件发生的关键所在。社区作为基层组织，应当充分发挥其重要作用，加强对居民的关怀和帮扶力度。比如，可以建立社区互助小组，定期走访居民，深入了解他们的生活状况，尤其要重点关注那些经历了重大生活变故的人群，及时为他们提供心理疏导以及必要的物质援助。与此同时，政府也需要加大对心理咨询服务行业的投入，通过多种途径培养更多专业的心理咨询人才，并且采取相应措施降低心理咨询服务的门槛，让更多有需要的人在遇到困难时，能够便捷地获得专业帮助。此外，企业也应当肩负起社会责任，为员工提供更全面的心理支持，像设立员工心理咨询热线、定期开展心理健康培训等，助力员工缓解工作压力，更好地应对生活中的各种挑战。（三）治安防控与重点人群管理加强治安防控力度始终是保障社会安全的基础防线。公安机关应当进一步加大对公共场所的巡逻密度，特别是像公园、广场、体育中心这类人员密集的区域，要提高见警率，让市民能够切实感受到安全就在身边，增强他们的安全感。同时，充分利用现代科技手段，例如监控摄像头、智能安防系统等，实现对公共场所的实时、全方位监控，以便能够及时察觉和妥善处理各类异常情况。对于像樊某这类可能存在报复社会风险的重点人群，必须建立完善的管理服务机制。社区、民政、公安等多个部门之间要加强信息共享，及时、全面地掌握重点人群的动态信息。对于那些存在心理问题或者情绪不稳定的人员，要安排专业人员对其进行跟踪辅导，切实帮助他们解决实际生活中遇到的困难，耐心化解他们心中积聚的怨气，尽力将极端行为的风险扼杀在萌芽状态。（四）社会公平感构建与矛盾调解机制构建社会公平感对于预防极端事件而言同样不可或缺。政府应当致力于缩小贫富差距，不断优化社会资源分配，让每一个社会成员都能够真切地感受到社会的公平正义。在涉及诸如财产分割、劳动纠纷等各种利益分配的问题上，应当建立起更加公正透明的制度以及高效的调解机制。一旦出现矛盾纠纷，相关部门必须及时介入，严格依法依规进行调解，避免矛盾进一步激化升级。五、对受害者及社会的后续影响与思考这起珠海汽车撞人事件给受害者及其家属带来了无法磨灭的伤痛。受害者家属不仅要承受失去亲人的巨大悲痛，还要面对一系列现实难题，像经济来源的突然中断、心理创伤的艰难修复等等。对此，社会各界应当伸出援手，给予受害者家属充分的关怀与支持。比如，可以建立专项救助基金，为家属解决生活上的实际困难；组织专业的心理团队，为他们提供长期、系统的心理辅导，助力他们逐渐走出阴影，重拾生活的信心。从整个社会层面来看，此事件严重破坏了公众的安全感和社会信任体系。事件发生后，不少市民纷纷表示，在公共场所活动时心里总是充满恐惧和不安，人与人之间原本的信任也受到了极大的冲击。为了重建社会信心，政府和各类社会组织应当积极行动起来，一方面大力开展安全宣传活动，让市民了解并认可社会为保障大家安全所做出的努力，加强对公共场所的安全管理，提升社会的安全保障能力；另一方面，通过举办形式多样的公益活动，增进人与人之间的交流与互助，慢慢修复受损的社会信任，让社会重新回归和谐、温暖的状态。珠海汽车撞人事件无疑是一场令人痛心疾首的悲剧，但它更是对整个社会敲响的一记沉重警钟。我们必须深刻反思事件背后隐藏的种种原因，从多个维度入手，采取切实有效的措施，齐心协力共同努力预防此类极端事件的再度发生。毕竟在社会这个大家庭里，每个人的命运都是紧密相连的，别人的不幸就是我们的不幸，唯有共同守护社会的和谐与稳定，才能避免那令人揪心的丧钟在我们身边无情敲响。;0.0;2024-11-14 06:56:02
该如何避免珠海冲撞杀人恶性事件再次出现？原创微信公众号——锐见天下456 2024年11月14日 00:01 山东2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。根据珠海市公安局通报：因司机樊某对其离婚后财产分割结果不满而引发。那该如何避免此类恶性事件再次出现？公平公正的法治环境是最有效的方法，也是避免法官被杀最有效的方法。假如樊某相信会公平正义判决他的离婚财产纠纷，他也许就不会走此绝路，那35名无辜者就不会死亡。假如那些恶性案件的凶手相信法律的公平正义，就会放下屠刀，期待法律还自己公平正义。很多恶性案件都是凶手无法通过法律途径获得公平正义的结果，在绝望之下才误入绝路杀人泄愤。从法制到法治社会是避免此类泄愤事件的最好方法。法制只是有了法律制度，法治社会则是把这些法律制度公平公正的执行下去。除了公平正义的法治环境，完善的社保体系也是避免恶性杀人事件的有效方法。这些罪犯已经绝望到极点，做好了必死的决心，死刑无法震慑阻止其犯罪。但完善的社保体系可以让他们看到活下去的希望。失业有失业金，不会被饿死。生病有医保，不会看不起病。生存的希望会阻止他们犯罪。图片​;0.0;2024-11-14 11:36:38
珠海市公安局警情通报：2024年11月11日19时48分许，珠海市体育中心内发生一起犯罪嫌疑人驾车冲撞锻炼市民的重大恶性案件，致35人经抢救无效死亡、43人受伤住院治疗（暂无生命危险）。公安机关组织民警迅速到场，将嫌疑人樊某（男，62岁，离异）当场控制，全力协助开展伤员救治等工作。嫌疑人樊某畏罪自杀未遂：案发当日，樊某驾驶小型越野车闯闸强行进入市体育中心，冲撞正在体育中心内部道路锻炼的市民，驾车逃跑时被赶赴现场的公安民警当场控制。民警发现樊某在车上持刀自残，立即将其制止并送往医院救治。樊某自残致颈部等部位严重受伤后昏迷，目前仍在救治之中，暂时无法接受公安机关讯问。嫌疑人樊某的犯罪动机：公安机关经综合现场勘查、视频监控、证人证言和电子证据等情况，初步查明，案件系樊某对其离婚后财产分割结果不满而引发。嫌疑人樊某涉嫌的罪名：目前，公安机关对樊某涉嫌以危险方法危害公共安全罪立案侦查，并依法对樊某予以刑事拘留。案件侦办、伤员救治等善后工作正在进行中。嫌疑人樊某触犯的法律：我国《刑法》分则第二章危害公共安全罪第114条以危险方法危害公共安全罪，以及2013年7月19日公安部《关于公安机关处理信访活动中违法犯罪行为适用法律的指导意见》（公通字【2013】25号），对依法处置信访活动中的违法犯罪行为规定如下：“1.为制造社会影响、发泄不满情绪、实现个人诉求，驾驶机动车在公共场所任意冲闯，危害公共安全，符合《刑法》第一百一十四条、第一百一十五条第一款规定的，以以危险方法危害公共安全罪追究刑事责任。”嫌疑人樊某最终结局：死刑立即执行。;0.0;2024-11-14 14:17:51
2024年11月11日发生了严重的车祸，导致35人死亡和43人受伤，是一件恶性事件，让人十分痛心，樊某为何这么残忍，报复社会，这背后又是什么？我们应当深思。樊某持刀自残，正在医院医治，目前公案还没有对樊某立案侦查，这种报复社会的极度行为绝不许出现，查明真相，对亡者一个交待，给受伤受害人的一个公平。这种报复社会的极端行为不可取，但真的揭示了社会问题的存在，是的报复社会造成的后果往往是残痛的和无法挽回的，而其背后也可能确实存在反映出一些社会的问题所在，比如这起案件中存在财产分割等问题没处理好时樊某心理调整失衡，造成这件恶劣案件，从广泛的层面来看，可能存在社会疏导机制不够完善，一些人在遇事时承受压力有限，矛盾纠纷没有正确的处理到位，使人在情绪上容易反常，当在矛头纠纷化解机制完善时做到位，这种极端事件或许减少很多几率。总之，不管怎么说，绝对不能用极端行为报复社会，也绝对不能用极端的行句来伤害无辜的人来应对发泄情绪，还是要从正规的法律途径去解决问题。这里需要我们的公检法工作必须做到位，特别是司法调解工作人员和民问调解员的责任重大，避免一些矛盾纠纷升级化和复杂化。;0.0;2024-11-14 17:53:15
驱动一个人丧心病狂，丧尽天良地采取恐怖行动造成重大恶劣影响的原因到底是什么？？只是简单的司法不公吗？？联想下正在热闹威风的珠海航展，你就知道了，美帝的黑手己伸到航展边上了一一让你威风，尝尝我美帝的超限战手段！一两百万印出来的美刀而己。单凭这点，美帝胜了一招。珠海市的领导称不称职，上级自有评定，但珠海的市委班子政治敏感性安全意识太淡薄了！！;0.012465316605717303;2024-11-14 19:17:06
警方通报上只是说是行为人和夫妻之间离婚，财产分割产生的矛盾，并没有说是协议离婚还是诉讼离婚，当然更不能现在提起和司法腐败有关系，不能搞节奏。;0.0014509232030675188;2024-11-15 10:20:47
有原因不等于有理由，各种甩锅洗白的人倒还真不是共情罪犯，只是对罪犯无底线跪舔。找出根本原因？别给自己贴金了，你甩锅到没干出极端行径的人身上，就叫找根本原因？会哭的孩子有糖吃，好人就该被枪指着？你关心死者了吗？你关心死者家人了吗？死者家人算不算“遭遇了不公”？算不算有怨气无处发有冤屈无处诉？这么同情仅仅是在你心中可能遭遇不公的凶手，你愿不愿意让这些真正面对不公的人把你刀了来消仇解恨啊？何必遮遮掩掩，洗白者的意思只不过是：“我们要剥削比凶手更弱的人，好让凶手把戾气发泄到他们身上，反正那些更弱的人也奈何不了我。”闹到你时，你骂按闹分配。以为自己也可以闹时，或者可以鼓动别人去闹以便给自己谋点好处，你就鼓吹按闹分配。有人觉得一方婚前财产离婚时不分给自己就是不合理，有人觉得女人工作就是不合理，有人觉得不信教就是不合理，有人觉得国家不给他发个奴隶供他差遣泄欲就是不合理。即使再怎么公平的处理，也会有人觉得不合理。越是极端的人，对“不合理”的判断基准越低。偷拍隐私视频行拘十天合理吗？性侵16岁继女被判三年合理吗？虐杀儿媳判三缓二合理吗？被家暴多年都离不成婚合理吗？但认为这些不合理的人，为此做出极端行为的可能性更低，才会被你们扣帽子甩黑锅。欺软怕硬，懦夫而已，说的不只是行凶者，还有为之洗地的人。吹捧同情极端分子，就能让他们不那么极端吗？只会催生出更多极端者，就像前赴后继的圣战者追求荣耀。把极端分子拴在家庭里，让他不要祸害社会只专心祸害家人，这不就是洗白者的想法吗？无底线跪舔，满足一切极端者不合理的要求，就能让独狼恐袭不出现吗？洗白者追求的，可能就是这样的屠宰场吧：你的配偶看你不顺眼半夜将你捅死，因系婚恋纠纷且只杀一人数年后出狱，成为无敌之人，报复社会以求进监狱继续养老，或者死刑，反正死也不怕了，还可以甩锅是你毁掉他一生你的同事与其他同事发生口角，开车撞死来上班的你，而你并没有因在网上同情极端分子而获得复活甲退休后干保洁下班后走一走想活到九十九，却遇到有人报复社会；省钱坐公交，上来一个人开启刀战你歧视LGBTQ，可他们也能学制药。你仇恨女人，可女人也能考驾照。你想抬高自己的统战价值，你眼里理应不如你的人也一样。只是你想骑在别人头上，你才挟寇自重，威胁社会为你牺牲一部分你看不惯的人。不就是编故事吗？只有你能编？你是年轻的城市中产男，没受过户籍歧视，没受过年龄歧视，没受过就业歧视，最大的委屈是国家没有免费给你发老婆，你不觉得自己是特权阶层，反而把体育馆旁边的行人说成特权阶层，不滑稽吗？你觉得维护社会规则是女频思维？获益于社会秩序才活到今天，却以为自己能不受社会规则限制，分明是这样的人更幼稚。报复社会就是快意恩仇？你以为，只有你这种人会开车吗？;0.0;2024-11-13 06:39:18
2024年11月11日19时48分许，广东珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。详情如下：;0.0;2024-11-13 07:30:38
已经沦落到他人即地狱的地步了吗？只有远离人群才能有安全感了吗？在这个号称世界上最安全的国度……是什么让此间的人们如此压抑，如此窒息，如此麻木，如此凶残，如此泯灭人性？给一点自由的空气吧，让人在疯狂前得以喘息 ​​​;0.0;2024-11-13 07:46:44
能待在经济发达的地方的中老年人，故事比较丰富，身份比较敏感。;0.003762338322762665;2024-11-13 08:02:33
开始的时候，是单刀孤勇，那时候感觉最多真的菜刀实名，一家人只许一把刀，用铁链子给固定到墙上。虽然挺那啥的，但想想，假如家里刀不坏不能买刀，买刀得社区网格员亲自检查，发现真的坏了才可以。也算一个办法，至少会安全感多一丢丢。没想到，出来车这样一个大沙器，从第一次有人不想活了，在最热闹的地段故意对着拥挤的人群，刚刚行人绿灯的时候开过去，已经记不清，我看到多少次有人利用车来故意行凶了。甚至包括有一个追尾的，不去撞前车和阻挡的那种水泥墩，而是向非机动车道人为的开过去……这么一次又一次的看下来，感觉车这个玩意，简直比我们禁掉的羟还恐怖，哪怕对着人群啪啪啪清空，都没珠海那个杀伤力大。对比杭州和其他车的案件，嗯是案件而不是事故，对比下来，珠海那个高赞应该是对的，那个车是精心故意改造过得，他就是想造成更多人的灾难，他自己也的确不想活了。所以这能怎么看呢？我想不出对于车怎么防，从郭嘉到个人，都想不出假如有潜在的人，如珠海那人一样蓄意行凶，能怎么办。车又禁不了，也不能不让开。想来，根本的原因可能是，有些人他真的因为各种原因，不想活了，对这个世界生无可恋。开始我们讨论的一直是未婚大龄的这类人，但珠海让我们发现，其实夫妻同床异梦反目成仇的也很多。所以，即使不判离又如何呢？在喧嚣的社会里，每个人996，娃儿从三岁就早出晚归的上学，回家吃好搞好作业，已经精疲力尽只想睡觉。更何况很可能，有的时候娃儿睡着了，爹妈还没能回家，甚至，爹妈根本和娃儿住的很远，几百里甚至几千里。这样的家庭，夫妻，父子母子之间，又有多少牵挂？只靠那一张法律本本和血缘亲情吗？原子化，似乎每个人都是孤单的，所以假如工作生活出了什么问题，别说宗族了，如今家庭的夫妻子女，都不能成为助力和温暖的来源，那么ta觉得这个世界好无聊好没意思，没什么好留恋的，似乎也没什么好奇怪的。。。假如他还有一辆车……;0.007187503080854669;2024-11-13 08:46:08
图源：珠海市公安局官方通报01珠海发生驾车冲撞市民重大恶性案件。非常惨痛的一个事件。近年来公开报道中最严重的报复社会案件。为逝者默哀，为生者讨回公道。最早看到流传于网络上的视频时，猜测最多十几人的伤亡，没想到公布的数据震惊了我。驾车的嫌疑人是62岁的男性，怀疑与前妻的财产民事判决不服有关，发生事件的珠海体育场也在法院附近。网上有人啥也没弄清就暗戳戳将矛头指向政府。我不关心他犯罪的原因，这世界上就是有一种人永远会觉得只要我没赢，就一定是社会不公。退一万步说，即使真的是司法不公导致，他的恶魔行为就会变得情有可恕了？就算是有天大的冤屈，也不能以无差别攻击来发泄，这是最恶劣和残忍的手段。你说他情有可原，你就是在给未来的潜在凶手降低行凶的心理和道德门槛, 对下一个受害者你是有责任的。谁能确保你不是下一个受害者？这种人没有什么好评价的，就纯粹的死路一条。去年广州正佳广场门口无差别开车撞人导致6死20伤，已是性质极为恶劣。直至今年的4月19日，广州天河“1·11”驾车撞人案罪犯温某运才被执行死刑。走最快的程序加急办，要一年零三个月。法律维度上已经没啥好解读的，这个人渣肯定逃不了，你我都懂。警察抓到他的时候，他都已经自残到昏迷不醒了，哪还有想活下去的意思？法律只对那些想好好生活的人有用，不想好好活的人，你枪毙他就是解脱他。法律治不了心理变态，死刑吓不住这种心理出问题的人。凶手认为自己通过尽量杀伤无辜的人提高自己的音量让自己的声音被听见，不能让他得逞。那么我们能在这件事情里面得到什么？可悲的是，非常少，这种纯偶然发生，摊在谁身上都有可能，没法预防，没法预测，没法避免。我们能做的，就是别凑热闹，同时培养自己遇到此类危险撒腿就跑的速度。02今天新闻联播第一条就播了，警情通报也发了，伤员也在救治，案件也在审查。能做的都做了也都在做。这个案件的传播报道千万要谨慎，严防出现模仿案件。尤其是犯罪过程、驾车经过，不宜报道过细。这种极端案件短期内很容易引起连锁反应，比如当年的富士康十三连跳。那些对社会不满的人、快被逼到极限的人都看在眼里。我思考的是，这类恶性事件怎么防？这种独狼式袭击，老实说，防不了。变态、反社会人格、极端的人哪个国家没有？挪威福利够好，生活压力够小吧？不也还是出了布雷维克。但能做的，提高安全防范意识。我一直就有一个感觉，当下国内的群众安全意识太差，一直以来被安稳的社会环境保护得太好了。不仅缺乏安全教育培训，而且也比较天真任性，明显感觉巨婴太多。前有轻装穿越隔壁无人区或便装深山徒步冒险，复旦十八子的故事还在流传，时不时就有驴友在野外遇难，这种毫无安全意识的伤亡事件层出不穷。中国人有素凑热闹的习惯，一搞大型活动就乌泱泱一片人，非常容易出事。这两天郑州“铁腚”大学生火了，乌泱泱一大群大学生夜骑共享单车50公里“偷袭”开封。然后这个活动被官方和校方紧急叫停。为此一群人在网上喊着“青春没有售价”对校方进行口诛笔伐，我也觉得大学生这个行为不妥但没敢说话。但今天来看，郑州算是走了大运，但凡出点事，就别什么青春了。如果在大学生占道骑行的时候，车流中有一个这种报复社会的人，正好又开着那么一个大型机械，那结果简直不敢想象！就这一件事，基本上就可以宣判群体夜骑活动的死刑了。郑州的先见之明让人感叹，郑州市长和大学校长们已经开始后怕冒冷汗了。别凑热闹，别赶热闹，保护好自己才是第一位的。03珠海正在办一个国际盛会——珠海航展。这个事情是11月11日晚上发生的，珠海航展是11月12日开幕的。航展期间，中外记者云集。真那么巧合？自诩为安全的中国，这下在外国媒体面前丢了个大的。我们这边正在搞航展，间谍收钱搞破坏。有些事，绝对不止是巧合。我不敢说开车的凶手樊某是否受受境外势力影响。但他们16亿美元的远程养殖业和1450网军肯定已经行动起来。不遗余力地混进我们中间挑唆、拉对立，在各个平台推出不和谐的声音，目的就是分化政府与民间舆论的联系。大学生夜骑的活动中，已经发现有不少反贼的身影开始对华舆论抹黑，夹带着西方价值观的私货，此处不赘述。警惕，再警惕，千万别中了敌人的圈套。勿谓言之不预。来源：昌南大队长，图源网络，如有侵权请联系删除。;0.0;2024-11-13 08:57:06
第1，物不平则鸣。第2，排队献血是一种善举，值得赞赏。第3，强烈的社会反响是什么？这个司机如果不是走投无路，会做出这样的极端行动吗？针对无辜的人这样做，该杀！;0.007764424977198902;2024-11-13 09:45:39
奔驰大G换标;0.0;2024-11-13 11:33:58
防范极端人士使用汽车故意撞人，在全世界范围内都是难题。这种极端报复社会的人士通常拥有反社会人格障碍人群，他们以行为不符合社会规范为主要特点。这种人感情冷淡，对人缺乏同情，漠不关心，缺乏正常的人间爱；易激惹，常发生冲动性行为；即使给别人造成痛苦，也很少感内疚，缺乏罪恶感；因此常发生不负责任的行为，甚至是违法乱纪的行为，虽屡受惩罚，也不易接受教训，屡教不改。临床表现的核心是缺乏自我控制能力。虽然我是一名粉红，但也是一名心理咨询师，所以在这个问题上我不想争辩什么。反社会人格障碍患者大概有1%左右的未知存量，不分地域不分国家，而且案件有强烈的演示作用在一定条件下可能会激活其他反社会人格障碍者。所以我希望所有人（全国同胞、粉红、1450、海外华人华侨等）都要珍惜自己的生命，远离这样的人，也一定要注意安全，尽量少去人群密集之地。可以选择上网与我对线，能疏解情绪，然后好好工作生活。2021年11月21日下午，美国威斯康星州沃基肖市游行开始二三十分钟后，一辆红色SUV突然冲入游行队伍。随后听到一声巨响，现场尖叫哭喊声一片。事发时有警察开枪试图逼停车辆，未造成旁观者受伤。该袭击共造成6人死亡，62人受伤，其中至少包括18名儿童的严重后果。嫌疑人达雷尔·布鲁克斯在11月5日受到妨碍执行公务、殴打他人、扰乱社会治安、在一起家庭暴力案件弃保潜逃等指控，但在11月11日缴纳1000美元保释金后获释。在11月21日该嫌疑人驾车冲撞人群事件发生前，警方收到报案称布鲁克斯持刀家暴，但由于多数警力正在维持游行现场治安，没有出警响应。2022年10月26日，嫌疑人达雷尔·布鲁克斯（极端暴力人格）的6项故意杀人罪指控成立，被判终身监禁。2018年4月23日，加拿大多伦多市北部一个路口发生汽车撞人事件，共造成10人死亡、15人受伤的严重后果。加拿大多伦多警方确认，汽车冲撞行人案10名受害人中，有8人是女性。受害者大多数为女性，年龄从20岁至80岁不等。该嫌疑人阿列克·米纳希安（25岁）极端厌女，最终被判终身监禁，且25年不得假释。2023年5月7日，美国德克萨斯州一辆汽车冲入人群，造成7人死亡、12人受伤。警方经初步调查认为嫌疑人是蓄意冲撞。据现场目击者回忆：该嫌疑人踩了油门，全速撞向人群，撞人后一直没有停下来……目前，该案件还在审理中。2024年1月1日，在美国纽约州一起跨年活动上一辆福特SUV载着十几个小型汽油罐冲向人群，在次过程中与一辆三菱汽车相撞后，发生了爆燃失去了动力，该事件造成了三菱车上2人死亡，另有多人受伤的后果。据悉，FBI暂未发现恐袭的证据，暂时以故意杀人罪的罪名逮捕了犯罪嫌疑人。目前该案件还在审理中。2017年10月7日，英国伦敦自然历史博物馆外一辆汽车蓄意冲上人行道，并撞伤11人，司机当场被捕。据悉，该犯罪嫌疑人拥有极端人格。2017年05月18日美国纽约时代广场有汽车撞向人群。此次事故致1名18岁女孩死亡、22人受伤。肇事司机有2次酒驾前科。驾车撞人嫌犯被控谋杀，称“听到魔鬼下令杀人”。2017年10月31日下午，美国纽约曼哈顿下城发生卡车故意撞人并枪击人群事件。导致至少8人死亡，12人受伤，嫌犯已被警方逮捕。2023年1月26日，美国纽约曼哈顿法庭宣布，2017年曼哈顿卡车撞人恐怖袭击事件嫌疑人赛波夫被判犯有28项联邦罪名，可能面临死刑。;0.008532525940498178;2024-11-13 13:23:27
