发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记;是否为官媒;用户性别;sentence;score;dic_score;word_score
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;8;忘了没有67764;其他;又没说要求社保几个月的[允悲];2023-10-16 09:45:19;0;0.0207452412280983;0;0;未知;又没说要求社保几个月的[允悲];-0.05263157894736842;-1.0;-0.1111111111111111
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;10968;男人之间的浪漫;浙江;[doge]为国解忧！买！;2023-10-16 12:42:54;0;0.0207452412280983;0;0;男;[doge]为国解忧！买！;0.0;0.0;0.0
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;81;Kremix;北京;这破形式，鬼才买房;2023-10-16 12:07:45;0;0.0207452412280983;0;0;男;这破形式，鬼才买房;-0.05263157894736842;-1.0;-0.16666666666666666
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;313;脑瓜疼脑瓜疼哎呦妈呀脑瓜疼;其他;杭州楼市和杭州公务员的年终奖就靠各位小主了[doge];2023-10-16 09:49:21;7;0.0207452412280983;0;0;男;杭州楼市和杭州公务员的年终奖就靠各位小主了[doge];0.0;0.0;0.0
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;313;脑瓜疼脑瓜疼哎呦妈呀脑瓜疼;其他;回复@你家的锋哥哥:击鼓传花继续[doge];2023-10-16 12:12:18;0;0.0207452412280983;1;0;男;回复@你家的锋哥哥:击鼓传花继续[doge];0.0;0.0;0.0
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;313;你家的锋哥哥;浙江;好不容易撑到亚运，容易嘛[打call][打call];2023-10-16 11:38:16;0;0.0207452412280983;1;0;男;好不容易撑到亚运，容易嘛[打call][打call];0.0;0.0;0.0
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;313;你家的锋哥哥;浙江;韭菜快来;2023-10-16 11:37:47;0;0.0207452412280983;1;0;男;韭菜快来;0.0;0.0;0.0
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;313;脑瓜疼脑瓜疼哎呦妈呀脑瓜疼;其他;回复@周先森啊537:准确来说找了新的的一批接盘侠，至于最后砸在谁的手里，看命了[doge];2023-10-16 11:02:21;1;0.0207452412280983;1;0;男;回复@周先森啊537:准确来说找了新的的一批接盘侠，至于最后砸在谁的手里，看命了[doge];0.13333333333333333;2.0;0.09523809523809523
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;313;周先森啊537;浙江;收割最后一波韭菜了;2023-10-16 10:55:12;1;0.0207452412280983;1;0;女;收割最后一波韭菜了;0.0;0.0;0.0
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;1;我就是路过___23;其他;#非杭州户籍凭社保个税缴纳记录限购1套房#房产新政来咯;2023-10-16 09:07:23;0;0.0207452412280983;0;0;男;#非杭州户籍凭社保个税缴纳记录限购1套房#房产新政来咯;0.0;0.0;0.0
杭州微博城事;浙江;0;16;51;56;杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报;#非杭州户籍凭社保个税缴纳记录限购1套房#@都市快报;0;西子湖畔数字化车间主任;其他;大势所趋;2023-10-16 09:05:06;0;0.0207452412280983;0;0;未知;大势所趋;0.0;0.0;0.0
中国蓝新闻;;0;0;5;274;微互动丨你会在杭州买房吗？杭州优化调整房地产市场调控措施，杭州调整限购范围，你会在杭州买房吗？杭州调整住房限购范围;#杭州优化调整房地产市场调控措施##杭州调整限购范围##杭州调整住房限购范围#;64;科么儿;上海;七天无理由退货有么;2023-10-16 09:45:16;1;0.0562423623122645;0;0;男;七天无理由退货有么;0.0;0.0;0.0
中国蓝新闻;;0;0;5;274;微互动丨你会在杭州买房吗？杭州优化调整房地产市场调控措施，杭州调整限购范围，你会在杭州买房吗？杭州调整住房限购范围;#杭州优化调整房地产市场调控措施##杭州调整限购范围##杭州调整住房限购范围#;1040;一只傲娇的兔子精;浙江;主要是限制太多，放宽政策，肯定很多人愿意买啊;2023-10-16 10:37:47;0;0.0562423623122645;0;0;女;主要是限制太多，放宽政策，肯定很多人愿意买啊;0.13333333333333333;2.0;0.18181818181818182
中国蓝新闻;;0;0;5;274;微互动丨你会在杭州买房吗？杭州优化调整房地产市场调控措施，杭州调整限购范围，你会在杭州买房吗？杭州调整住房限购范围;#杭州优化调整房地产市场调控措施##杭州调整限购范围##杭州调整住房限购范围#;34;自由的天意;其他;没钱[摊手];2023-10-16 09:55:01;0;0.0562423623122645;0;0;女;没钱[摊手];0.0;0.0;0.0
中国蓝新闻;;0;0;5;274;微互动丨你会在杭州买房吗？杭州优化调整房地产市场调控措施，杭州调整限购范围，你会在杭州买房吗？杭州调整住房限购范围;#杭州优化调整房地产市场调控措施##杭州调整限购范围##杭州调整住房限购范围#;920;海涯001;江苏;房子卖不出去了吧，好多鬼城;2023-10-16 09:33:58;0;0.0562423623122645;0;0;男;房子卖不出去了吧，好多鬼城;0.06666666666666667;1.0;0.14285714285714285
中国蓝新闻;;0;0;5;274;微互动丨你会在杭州买房吗？杭州优化调整房地产市场调控措施，杭州调整限购范围，你会在杭州买房吗？杭州调整住房限购范围;#杭州优化调整房地产市场调控措施##杭州调整限购范围##杭州调整住房限购范围#;1;停下你盗号的手;海外;会啊，你先打五百万给我[doge];2023-10-16 09:06:36;0;0.0562423623122645;0;0;女;会啊，你先打五百万给我[doge];0.0;0.0;0.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;194298;攀枝花交警;四川;关注;2023-10-16 09:37:37;0;0.0499185048808483;0;0;男;关注;0.06666666666666667;1.0;1.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;553567;永州警事;湖南;关注@杭州发布;2023-10-16 09:21:51;0;0.0499185048808483;0;0;男;关注@杭州发布;0.06666666666666667;1.0;0.3333333333333333
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;18250;成都彭州公安;四川;关注;2023-10-16 09:51:08;0;0.0499185048808483;0;0;男;关注;0.06666666666666667;1.0;1.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;32944;陇南网信;甘肃;关注;2023-10-16 09:49:25;0;0.0499185048808483;0;0;男;关注;0.06666666666666667;1.0;1.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;90946;杭州检察;浙江;转发微博;2023-10-16 09:45:04;0;0.0499185048808483;0;0;男;转发微博;0.0;0.0;0.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;100780;上城发布;浙江;重磅！#杭州优化调整房地产市场调控措施#;2023-10-16 09:42:21;0;0.0499185048808483;0;0;男;重磅！#杭州优化调整房地产市场调控措施#;0.0;0.0;0.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;44064;陕西宝鸡中院;陕西;@杭州发布;2023-10-16 09:40:40;0;0.0499185048808483;0;0;男;@杭州发布;0.0;0.0;0.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;44064;陕西宝鸡中院;陕西;关注;2023-10-16 09:40:37;0;0.0499185048808483;0;0;男;关注;0.06666666666666667;1.0;1.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;7465;南部公安;四川;关注;2023-10-16 09:25:08;0;0.0499185048808483;0;0;男;关注;0.06666666666666667;1.0;1.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;14013;杭州住房公积金;浙江;重磅！#杭州优化调整房地产市场调控措施#;2023-10-16 09:24:43;0;0.0499185048808483;0;0;男;重磅！#杭州优化调整房地产市场调控措施#;0.0;0.0;0.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;27144;洪雅公安;四川;关注[话筒];2023-10-16 09:18:24;0;0.0499185048808483;0;0;男;关注[话筒];0.06666666666666667;1.0;0.5
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;132018;游仙公安;四川;关注;2023-10-16 09:52:40;0;0.0499185048808483;0;0;男;关注;0.06666666666666667;1.0;1.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;6133;高坪公安;四川;关注;2023-10-16 09:43:46;0;0.0499185048808483;0;0;男;关注;0.06666666666666667;1.0;1.0
杭州发布;;0;47;20;17;重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）;#杭州优化调整房地产市场调控措施##杭州调整限购范围#关于优化调整房地产市场调控措施的通知;329540;成天放牛的有赚;浙江;老杭州市区范围内杭州户籍限购2套，其他本杭州户籍在整个杭州范围内限购1套。;2023-10-16 09:09:28;0;0.0499185048808483;0;0;男;老杭州市区范围内杭州户籍限购2套，其他本杭州户籍在整个杭州范围内限购1套。;0.0;0.0;0.0
铁骥视频;;0;27;2;40;杭州优化调整房地产市场调控措施今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。中国蓝新闻;#杭州优化调整房地产市场调控措施#@中国蓝新闻;9284;力儿的妈2010;北京;[心][心];2023-11-03 04:53:24;0;0.0403747285025112;0;0;女;[心][心];0.0;0.0;0.0
铁骥视频;;0;27;2;40;杭州优化调整房地产市场调控措施今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。中国蓝新闻;#杭州优化调整房地产市场调控措施#@中国蓝新闻;852;王大米粥;江苏;[心];2023-11-02 19:55:11;0;0.0403747285025112;0;0;女;[心];0.0;0.0;0.0
浙江日报;;0;3;3;4;杭州限购由个区调整为个区今天（月日），杭州发布《关于优化调整房地产市场调控措施的通知》，明确从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。;#杭州限购由9个区调整为4个区#;82;不再流泪的角落;四川;没啥用啊;2023-10-16 09:04:45;1;0.0224762444335473;0;1;男;没啥用啊;0.0;0.0;0.0
浙江日报;;0;3;3;4;杭州限购由个区调整为个区今天（月日），杭州发布《关于优化调整房地产市场调控措施的通知》，明确从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。;#杭州限购由9个区调整为4个区#;1207;Roundspoonhandle;其他;买得起的永远买得起，买不起的永远买不起;2023-10-16 11:39:32;0;0.0224762444335473;0;1;女;买得起的永远买得起，买不起的永远买不起;0.0;0.0;0.0
浙江日报;;0;3;3;4;杭州限购由个区调整为个区今天（月日），杭州发布《关于优化调整房地产市场调控措施的通知》，明确从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。;#杭州限购由9个区调整为4个区#;294;丹der哈哈哈_今天看书了吗;浙江;恭喜我 有房票了～ 但是很遗憾，木有钱;2023-10-16 08:54:22;0;0.0224762444335473;0;1;女;恭喜我 有房票了～ 但是很遗憾，木有钱;-0.10526315789473684;-2.0;-0.2
海浪07;广东;0;0;9;4;杭州楼市松绑继续“挤牙膏”，杭州优化调整房地产市场调控措施;#杭州优化调整房地产市场调控措施#;862;不停为你打气;广东;有社保记录，没时长规定，有一期也可以，相当可以了。拍卖的无限[good];2023-10-16 09:08:23;3;0.0519431143358064;0;0;男;有社保记录，没时长规定，有一期也可以，相当可以了。拍卖的无限[good];0.0;0.0;0.0
海浪07;广东;0;0;9;4;杭州楼市松绑继续“挤牙膏”，杭州优化调整房地产市场调控措施;#杭州优化调整房地产市场调控措施#;862;海浪07;广东;是的;2023-10-16 09:34:26;0;0.0519431143358064;1;0;男;是的;0.0;0.0;0.0
海浪07;广东;0;0;9;4;杭州楼市松绑继续“挤牙膏”，杭州优化调整房地产市场调控措施;#杭州优化调整房地产市场调控措施#;432;风雨中的股长;广东;这个月交社保，下雨买就可以了. 相当于放开了;2023-10-16 10:16:34;0;0.0519431143358064;0;0;男;这个月交社保，下雨买就可以了. 相当于放开了;0.0;0.0;0.0
海浪07;广东;0;0;9;4;杭州楼市松绑继续“挤牙膏”，杭州优化调整房地产市场调控措施;#杭州优化调整房地产市场调控措施#;432;海浪07;广东;还不如直接放开得了[嘻嘻];2023-10-16 10:18:41;0;0.0519431143358064;1;0;男;还不如直接放开得了[嘻嘻];0.0;0.0;0.0
海浪07;广东;0;0;9;4;杭州楼市松绑继续“挤牙膏”，杭州优化调整房地产市场调控措施;#杭州优化调整房地产市场调控措施#;432;风雨中的股长;广东;下月买;2023-10-16 10:16:49;0;0.0519431143358064;1;0;男;下月买;0.0;0.0;0.0
海浪07;广东;0;0;9;4;杭州楼市松绑继续“挤牙膏”，杭州优化调整房地产市场调控措施;#杭州优化调整房地产市场调控措施#;91;南漂的朱;浙江;没仔细研究就乱放炮;2023-10-20 16:20:22;0;0.0519431143358064;0;0;男;没仔细研究就乱放炮;-0.05263157894736842;-1.0;-0.16666666666666666
