发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;37;萌主贴贴;江西;8月31日，我第一次吃白象的拌面;2023-09-01 11:29:49;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;13872;吕游YOUPHOTO;重庆;鱼可以吃，那水也留着喝呗。;2023-09-01 09:40:00;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;220;Andrew200901;吉林;日本人吃屎不代表屎能吃吧[doge] http://t.cn/A6OqbkUx;2023-09-01 08:43:48;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;601;cyrus_tsui;广东;要让日本韩国美国民众知道，他们的主子把核污染套餐留给了他们享用，会变异那种哦。文宣想办法让他们知道。;2023-09-01 08:05:36;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;102;那是星星唉;江苏;哪有那么的巧合，都是戏。;2023-09-01 07:10:29;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;348;迷途小野猫;福建;政客不过就是戏子！;2023-09-01 13:19:56;4;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;678;鵟天罡;吉林;这销路不就来了。卖个爹爹兄弟们吃，你们自产自销。;2023-09-01 11:24:45;2;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;3;戚一心;其他;挺能吃的，把水也喝了，证明一下;2023-09-01 20:37:22;2;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;234;65码;北京;多吃点儿，别一小口一小口的[doge];2023-09-01 15:44:28;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;519;无语得有些伦比;陕西;让他们三个往死里吃;2023-09-01 14:13:45;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;223;白云漫天飞6633363;四川;直接去核污染水排放口喝核污染水;2023-09-01 12:29:56;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;240;薄荷糖5523;其他;做好的支持就是美国全部买进，别的都是虚的，都是作秀让别人买单，以为谁都傻呢[微笑];2023-09-01 12:08:35;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;270;eling2020_战放星河;广东;请让他们去核废水里游泳吧，天天游，游满半年，看后面身体有没有问题再说;2023-09-01 09:37:45;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;46;Rebornbaby艳;海南;都给他们就是了，小日本还愁啥啊，全部卖给他们呗，他们喜欢吃;2023-09-01 09:31:23;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;9;盛世安然呀;其他;不是说辐岛的安全吗？怎么不去辐岛吃;2023-09-01 07:50:56;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;31;Carmen6665;海外;如果真的有表演精神就到福岛游两圈 然后和两罐核污水 我们应该都会相信日本人对核污水有免疫 对有免疫仅此而已[允悲];2023-09-01 07:49:14;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;712;人参也很烦;其他;多吃些，吃死几个是几个[666];2023-09-01 02:43:02;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;167;建设美丽中_国阿诚诚;北京;那就卖给南朝鲜和美国吧，多吃点哦;2023-09-03 12:30:05;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;70;中首_;其他;一定要多吃点哦[doge];2023-09-03 06:44:38;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;100;黑蔷薇本人;江苏;他们三国自己消化日本海鲜就够了;2023-09-03 00:23:03;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;0;凌空易冷;其他;爆新闻了，岸田吃进医院了，在医院洗胃去了[doge];2023-09-03 00:15:13;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;0;橘孑201109;其他;好吃，你们多吃点;2023-09-02 23:28:40;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;493;伦那地;其他;掩盖小日本海底实验核武器，。;2023-09-02 23:01:38;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;34;testbobo;上海;过一个月后再表演吧，那才叫一个新鲜胆大[并不简单];2023-09-02 21:47:55;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;3;ZCL快乐生活_279;浙江;我来形容一下美日韩：狼狈为奸、一丘之貉，沆瀣一气，都不会有好下场。;2023-09-02 21:14:47;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;219;喵喵调羹;福建;尹：这是螃蟹的正面，这是反面，哈哈哈哈哈。。。。[二哈];2023-09-02 21:12:54;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;6;Vivian6711;其他;他好可怜，肯定有亲人或把柄在别人手上，还记得南太平洋的那个日本官员吗;2023-09-02 20:58:57;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;425;九州同_沧海一粟;浙江;不会作秀的政治家是不合格地[怒];2023-09-02 20:55:29;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;128;邯郸农村;河北;坏到骨子里;2023-09-02 20:37:06;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;127;Mr__Dyl;广东;别光吃，多喝点海水。对着美韩排放试试，人家饭都不吃，觉都不睡，连夜去轰炸...[挖鼻];2023-09-02 20:36:58;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;8;_痴线蜘蛛条蜘蛛丝痴住枝树枝;广东;过两个月再吃啊[doge];2023-09-02 20:18:13;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;146;yuzfsky;上海;每人配瓶海水完美;2023-09-02 18:37:51;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;706;Hs-0108;上海;狗表演;2023-09-02 18:37:05;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;59;排骨丸子金51;重庆;喊他去海边看看水的颜色;2023-09-02 18:06:47;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;584;在路上33552;山东;好吃你就多吃点;2023-09-02 17:30:17;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;111;1949年的zc;其他;美国玩的真花，很久之前就禁了日本海产[允悲];2023-09-02 14:37:51;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;1;香山翠景;北京;尹太监又出来了;2023-09-02 14:23:52;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;14;粕世藏经;山东;污染前我也没吃过日本海鲜，评论结束;2023-09-02 13:46:06;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;26;NazgulD;香港;表演而已。吃的不知道哪运来的 海域现捞现吃都好作假;2023-09-02 13:40:29;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;0;清风一缕逍遥自在;其他;用着我们筷子，吃着我们新疆养的三文鱼;2023-09-02 12:59:11;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;79;我们从未将就;河北;能吃  为什么不吃呢？[疑问][疑问][疑问];2023-09-02 12:52:40;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;156;想取一个无聊又毫无意义字数又多;重庆;给他们家水管都连上排海核废水，不要怕浪费，生活用水，饮用水都用这个！记得单独给他们弄个下水道和污水处理，最好是循环利用那种。;2023-09-02 12:34:14;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;146;萌嘎嘎oey;江苏;谁觉得没问题卖谁呗，干嘛非得让中国买;2023-09-02 12:22:37;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;187;追逐幸福De人;江苏;谁喜欢就留给他慢慢享用;2023-09-02 12:04:43;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;53;起名废柴好麻烦;河南;为什么不去福岛那里现捞现吃啊，这样才新鲜才真实啊[doge];2023-09-02 10:39:01;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;4;尼古辣丝赵铁蛋子;其他;主人的任务罢了[doge][doge];2023-09-02 10:32:25;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;0;修改昵称789456;其他;毒物在身，以毒攻毒。多吃点;2023-09-02 09:27:24;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;63;我爱武则天201412;河南;主人让狗吃狗敢不吃？？？？;2023-09-02 08:32:43;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;205;無心錯過袮;广西;小日本坏得很;2023-09-02 08:17:23;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;367;杏爵2019;广东;越表演越不会有人买，因为傻子毕竟不多;2023-09-02 07:36:02;1;0.0347316499910573;0
